PING 100.64.0.1 (100.64.0.1): 56 data bytes
64 bytes from 100.64.0.1: icmp_seq=118 ttl=63 time=82.153 ms
64 bytes from 100.64.0.1: icmp_seq=119 ttl=63 time=62.623 ms
64 bytes from 100.64.0.1: icmp_seq=120 ttl=63 time=74.720 ms
64 bytes from 100.64.0.1: icmp_seq=121 ttl=63 time=61.421 ms
64 bytes from 100.64.0.1: icmp_seq=122 ttl=63 time=75.870 ms
64 bytes from 100.64.0.1: icmp_seq=123 ttl=63 time=86.736 ms
64 bytes from 100.64.0.1: icmp_seq=124 ttl=63 time=75.804 ms
64 bytes from 100.64.0.1: icmp_seq=125 ttl=63 time=74.427 ms
64 bytes from 100.64.0.1: icmp_seq=126 ttl=63 time=99.060 ms
64 bytes from 100.64.0.1: icmp_seq=127 ttl=63 time=69.985 ms
64 bytes from 100.64.0.1: icmp_seq=128 ttl=63 time=78.287 ms
64 bytes from 100.64.0.1: icmp_seq=129 ttl=63 time=72.228 ms
64 bytes from 100.64.0.1: icmp_seq=130 ttl=63 time=70.275 ms
64 bytes from 100.64.0.1: icmp_seq=131 ttl=63 time=70.347 ms
64 bytes from 100.64.0.1: icmp_seq=132 ttl=63 time=74.544 ms
64 bytes from 100.64.0.1: icmp_seq=133 ttl=63 time=87.170 ms
64 bytes from 100.64.0.1: icmp_seq=134 ttl=63 time=102.202 ms
64 bytes from 100.64.0.1: icmp_seq=135 ttl=63 time=69.810 ms
64 bytes from 100.64.0.1: icmp_seq=136 ttl=63 time=83.859 ms
64 bytes from 100.64.0.1: icmp_seq=137 ttl=63 time=80.051 ms
64 bytes from 100.64.0.1: icmp_seq=138 ttl=63 time=77.523 ms
64 bytes from 100.64.0.1: icmp_seq=139 ttl=63 time=80.924 ms
64 bytes from 100.64.0.1: icmp_seq=140 ttl=63 time=78.111 ms
64 bytes from 100.64.0.1: icmp_seq=141 ttl=63 time=79.333 ms
64 bytes from 100.64.0.1: icmp_seq=142 ttl=63 time=76.912 ms
64 bytes from 100.64.0.1: icmp_seq=143 ttl=63 time=72.215 ms
64 bytes from 100.64.0.1: icmp_seq=144 ttl=63 time=86.633 ms
64 bytes from 100.64.0.1: icmp_seq=145 ttl=63 time=93.494 ms
64 bytes from 100.64.0.1: icmp_seq=146 ttl=63 time=71.968 ms
64 bytes from 100.64.0.1: icmp_seq=147 ttl=63 time=81.677 ms
64 bytes from 100.64.0.1: icmp_seq=148 ttl=63 time=83.839 ms
64 bytes from 100.64.0.1: icmp_seq=149 ttl=63 time=92.203 ms
64 bytes from 100.64.0.1: icmp_seq=150 ttl=63 time=88.417 ms
64 bytes from 100.64.0.1: icmp_seq=151 ttl=63 time=70.777 ms
64 bytes from 100.64.0.1: icmp_seq=152 ttl=63 time=92.865 ms
64 bytes from 100.64.0.1: icmp_seq=153 ttl=63 time=76.358 ms
64 bytes from 100.64.0.1: icmp_seq=154 ttl=63 time=75.556 ms
64 bytes from 100.64.0.1: icmp_seq=155 ttl=63 time=70.661 ms
64 bytes from 100.64.0.1: icmp_seq=156 ttl=63 time=73.536 ms
64 bytes from 100.64.0.1: icmp_seq=157 ttl=63 time=75.888 ms
64 bytes from 100.64.0.1: icmp_seq=158 ttl=63 time=74.935 ms
64 bytes from 100.64.0.1: icmp_seq=159 ttl=63 time=74.068 ms
64 bytes from 100.64.0.1: icmp_seq=160 ttl=63 time=86.343 ms
64 bytes from 100.64.0.1: icmp_seq=161 ttl=63 time=75.441 ms
64 bytes from 100.64.0.1: icmp_seq=162 ttl=63 time=78.549 ms
64 bytes from 100.64.0.1: icmp_seq=163 ttl=63 time=142.090 ms
64 bytes from 100.64.0.1: icmp_seq=164 ttl=63 time=133.132 ms
64 bytes from 100.64.0.1: icmp_seq=165 ttl=63 time=131.845 ms
64 bytes from 100.64.0.1: icmp_seq=166 ttl=63 time=141.073 ms
64 bytes from 100.64.0.1: icmp_seq=167 ttl=63 time=149.231 ms
64 bytes from 100.64.0.1: icmp_seq=168 ttl=63 time=134.426 ms
64 bytes from 100.64.0.1: icmp_seq=169 ttl=63 time=145.213 ms
64 bytes from 100.64.0.1: icmp_seq=170 ttl=63 time=140.193 ms
64 bytes from 100.64.0.1: icmp_seq=171 ttl=63 time=135.245 ms
64 bytes from 100.64.0.1: icmp_seq=172 ttl=63 time=136.351 ms
64 bytes from 100.64.0.1: icmp_seq=173 ttl=63 time=148.566 ms
64 bytes from 100.64.0.1: icmp_seq=174 ttl=63 time=136.967 ms
64 bytes from 100.64.0.1: icmp_seq=175 ttl=63 time=142.839 ms
64 bytes from 100.64.0.1: icmp_seq=176 ttl=63 time=140.523 ms
64 bytes from 100.64.0.1: icmp_seq=177 ttl=63 time=150.056 ms
64 bytes from 100.64.0.1: icmp_seq=178 ttl=63 time=72.768 ms
64 bytes from 100.64.0.1: icmp_seq=179 ttl=63 time=79.268 ms
64 bytes from 100.64.0.1: icmp_seq=180 ttl=63 time=74.109 ms
64 bytes from 100.64.0.1: icmp_seq=181 ttl=63 time=89.786 ms
64 bytes from 100.64.0.1: icmp_seq=182 ttl=63 time=76.343 ms
64 bytes from 100.64.0.1: icmp_seq=183 ttl=63 time=73.385 ms
64 bytes from 100.64.0.1: icmp_seq=184 ttl=63 time=76.679 ms
64 bytes from 100.64.0.1: icmp_seq=185 ttl=63 time=70.573 ms
64 bytes from 100.64.0.1: icmp_seq=186 ttl=63 time=78.295 ms
64 bytes from 100.64.0.1: icmp_seq=187 ttl=63 time=72.997 ms
64 bytes from 100.64.0.1: icmp_seq=188 ttl=63 time=93.255 ms
